id_componente,codigo,nivel,nome,unidade_responsavel
43024,CSH5022,G,ESTÁGIO SUPERVISIONADO EM LÍNGUA INGLESA II,CERES - COORDENAÇÃO DO CURSO DE LETRAS
43025,CSH5023,G,ESTÁGIO SUPERVISIONADO EM LÍNGUA INGLESA III,CERES - COORDENAÇÃO DO CURSO DE LETRAS
43026,FST0335,G,ATIVIDADE ACADÊMICAS COMPLEMENTARES,COORDENAÇÃO DO CURSO DE FISIOTERAPIA
43027,DHC0066,G,INTRODUÇÃO AO ESTUDO DA HISTÓRIA,CERES - DEPARTAMENTO DE HISTÓRIA
43028,DHC0067,G,METODOLOGIA DO TRABALHO CIENTÍFICO,CERES - DEPARTAMENTO DE HISTÓRIA
43029,DHC0068,G,PRÉ-HISTÓRIA,CERES - DEPARTAMENTO DE HISTÓRIA
43030,DHC0069,G,HISTÓRIA ANTIGA I,CERES - DEPARTAMENTO DE HISTÓRIA
43031,DHC0070,G,HISTÓRIA ANTIGA II,CERES - DEPARTAMENTO DE HISTÓRIA
43032,DHC0071,G,HISTÓRIA MEDIEVAL I,CERES - DEPARTAMENTO DE HISTÓRIA
43033,DHC0072,G,HISTÓRIA DA AMÉRICA I,CERES - DEPARTAMENTO DE HISTÓRIA
43034,DHC0073,G,HISTÓRIA DO BRASIL I,CERES - DEPARTAMENTO DE HISTÓRIA
43035,DHC0074,G,HISTÓRIA DA ARTE I,CERES - DEPARTAMENTO DE HISTÓRIA
43036,DHC0075,G,HISTÓRIA DO BRASIL II,CERES - DEPARTAMENTO DE HISTÓRIA
43037,DHC0076,G,HISTÓRIA MEDIEVAL II,CERES - DEPARTAMENTO DE HISTÓRIA
43038,DHC0077,G,HISTÓRIA DA AMÉRICA II,CERES - DEPARTAMENTO DE HISTÓRIA
43039,DHC0078,G,HISTÓRIA DA ARTE II,CERES - DEPARTAMENTO DE HISTÓRIA
43040,DHC0079,G,HISTÓRIA DA ÁFRICA,CERES - DEPARTAMENTO DE HISTÓRIA
43041,DHC0080,G,TEORIA DA HISTÓRIA I,CERES - DEPARTAMENTO DE HISTÓRIA
43042,DHC0081,G,HISTÓRIA DO BRASIL III,CERES - DEPARTAMENTO DE HISTÓRIA
43043,DHC0082,G,HISTÓRIA MODERNA I,CERES - DEPARTAMENTO DE HISTÓRIA
43044,DHC0083,G,ARQUEOLOGIA,CERES - DEPARTAMENTO DE HISTÓRIA
43045,DHC0084,G,HISTÓRIA MODERNA II,CERES - DEPARTAMENTO DE HISTÓRIA
43046,DHC0085,G,HISTÓRIA DO RIO GRANDE DO NORTE I,CERES - DEPARTAMENTO DE HISTÓRIA
43047,DHC0086,G,HISTÓRIA DO BRASIL IV,CERES - DEPARTAMENTO DE HISTÓRIA
43048,DHC0087,G,TEORIA DA HISTÓRIA II,CERES - DEPARTAMENTO DE HISTÓRIA
43049,DHC0088,G,HISTÓRIA DO RIO GRANDE DO NORTE II,CERES - DEPARTAMENTO DE HISTÓRIA
43050,DHC0089,G,HISTÓRIA CONTEMPORÂNEA I,CERES - DEPARTAMENTO DE HISTÓRIA
43051,DHC0090,G,HISTORIOGRAFIA BRASILEIRA,CERES - DEPARTAMENTO DE HISTÓRIA
43052,DHC0091,G,METODOLOGIA DA PESQUISA HISTÓRICA,CERES - DEPARTAMENTO DE HISTÓRIA
43053,DHC0092,G,PATRIMÔNIO HISTÓRICO I,CERES - DEPARTAMENTO DE HISTÓRIA
43054,DHC0093,G,PESQUISA HISTÓRICA,CERES - DEPARTAMENTO DE HISTÓRIA
43055,DHC0094,G,HISTÓRIA CONTEMPORÂNEA II,CERES - DEPARTAMENTO DE HISTÓRIA
43056,DHC0095,G,PATRIMÔNIO HISTÓRICO II,CERES - DEPARTAMENTO DE HISTÓRIA
43057,DHC0167,G,TRABALHO DE CONCLUSÃO DE CURSO,CERES - DEPARTAMENTO DE HISTÓRIA
43058,DHC0168,G,ATIVIDADES COMPLEMENTARES,CERES - DEPARTAMENTO DE HISTÓRIA
43059,DHC0047,G,SEMINÁRIO DE HISTÓRIA DO BRASIL I,CERES - DEPARTAMENTO DE HISTÓRIA
43060,DHC0057,G,SEMINÁRIO DE HISTÓRIA DO BRASIL II,CERES - DEPARTAMENTO DE HISTÓRIA
43061,DHC0058,G,SEMINÁRIO DE HISTÓRIA DO BRASIL III,CERES - DEPARTAMENTO DE HISTÓRIA
43062,DHC0096,G,SEMINÁRIO DE HISTÓRIA DO BRASIL IV,CERES - DEPARTAMENTO DE HISTÓRIA
43063,DHC0097,G,SEMINÁRIO DE HISTÓRIA ANTIGA I,CERES - DEPARTAMENTO DE HISTÓRIA
43064,DHC0098,G,SEMINÁRIO DE HISTÓRIA ANTIGA II,CERES - DEPARTAMENTO DE HISTÓRIA
43065,DHC0099,G,SEMINÁRIO DE HISTÓRIA ANTIGA III,CERES - DEPARTAMENTO DE HISTÓRIA
43066,DHC0100,G,SEMINÁRIO DE HISTÓRIA MEDIEVAL I,CERES - DEPARTAMENTO DE HISTÓRIA
43067,DHC0123,G,SEMINÁRIO DE HISTÓRIA MEDIEVAL II,CERES - DEPARTAMENTO DE HISTÓRIA
43068,DHC0126,G,SEMINÁRIO DE HISTÓRIA MEDIEVAL III,CERES - DEPARTAMENTO DE HISTÓRIA
43069,DBF0025,G,METODOLOGIA CIENTÍFICA,DEPARTAMENTO DE BIOFÍSICA E FARMACOLOGIA
43071,DHC0700,G,HISTÓRIA ANTIGA I,CERES - DEPARTAMENTO DE HISTÓRIA
43072,DHC0320,G,TEORIAS DA HISTÓRIA,CERES - DEPARTAMENTO DE HISTÓRIA
43073,DHC0305,G,HISTÓRIA MEDIEVAL II,CERES - DEPARTAMENTO DE HISTÓRIA
43074,DHC0310,G,HISTÓRIA DO RIO GRANDE DO NORTE I,CERES - DEPARTAMENTO DE HISTÓRIA
43075,DHC0312,G,HISTÓRIA DO BRASIL I,CERES - DEPARTAMENTO DE HISTÓRIA
43076,DHC0306,G,HISTÓRIA DA AMÉRICA I,CERES - DEPARTAMENTO DE HISTÓRIA
43077,DHC0316,G,HISTÓRIA MODERNA I,CERES - DEPARTAMENTO DE HISTÓRIA
43078,DHC0317,G,HISTÓRIA MODERNA II,CERES - DEPARTAMENTO DE HISTÓRIA
43080,DHC0311,G,HISTÓRIA DO RIO GRANDE DO NORTE II,CERES - DEPARTAMENTO DE HISTÓRIA
43081,DHC0313,G,HISTÓRIA DO BRASIL II,CERES - DEPARTAMENTO DE HISTÓRIA
43082,DHC0307,G,HISTÓRIA DA AMÉRICA II,CERES - DEPARTAMENTO DE HISTÓRIA
43083,DHC0314,G,HISTÓRIA DO BRASIL III,CERES - DEPARTAMENTO DE HISTÓRIA
43084,DHC0308,G,HISTÓRIA DA AMÉRICA III,CERES - DEPARTAMENTO DE HISTÓRIA
43085,DHC0318,G,HISTÓRIA CONTEMPORÂNEA I,CERES - DEPARTAMENTO DE HISTÓRIA
43086,DHC0315,G,HISTÓRIA DO BRASIL IV,CERES - DEPARTAMENTO DE HISTÓRIA
43087,DHC0323,G,HISTORIOGRAFIA BRASILEIRA,CERES - DEPARTAMENTO DE HISTÓRIA
43088,DHC0321,G,LABORATÓRIO DE HISTÓRIA I,CERES - DEPARTAMENTO DE HISTÓRIA
43089,DHC0319,G,HISTÓRIA CONTEMPORÂNEA II,CERES - DEPARTAMENTO DE HISTÓRIA
43090,DHC0322,G,LABORATÓRIO DE HISTÓRIA II,CERES - DEPARTAMENTO DE HISTÓRIA
43091,DHC0044,G,SEMINÁRIO DE HISTÓRIA ANTIGA E MEDIEVAL I,CERES - DEPARTAMENTO DE HISTÓRIA
43092,DHC0051,G,SEMINÁRIO DE HISTÓRIA ANTIGA E MEDIEVAL II,CERES - DEPARTAMENTO DE HISTÓRIA
43093,DHC0052,G,SEMINÁRIO DE HISTÓRIA ANTIGA E MEDIEVAL III,CERES - DEPARTAMENTO DE HISTÓRIA
43094,DHC0325,G,SEMINÁRIO DE HISTÓRIA DA AMÉRICA I,CERES - DEPARTAMENTO DE HISTÓRIA
43095,DHC0326,G,SEMINÁRIO DE HISTÓRIA DA AMÉRICA II,CERES - DEPARTAMENTO DE HISTÓRIA
43096,DHC0327,G,SEMINÁRIO DE HISTÓRIA DA AMÉRICA III,CERES - DEPARTAMENTO DE HISTÓRIA
43097,DHC0045,G,SEMINÁRIO DE HISTÓRIA MODERNA E CONTEMPORÂNEA I,CERES - DEPARTAMENTO DE HISTÓRIA
43098,DHC0053,G,SEMINÁRIO DE HISTÓRIA MODERNA E CONTEMPORÂNEA II,CERES - DEPARTAMENTO DE HISTÓRIA
43099,DHC0054,G,SEMINÁRIO DE HISTÓRIA MODERNA E CONTEMPORÂNEA III,CERES - DEPARTAMENTO DE HISTÓRIA
43100,DHC0328,G,SEMINÁRIO DE TEORIA  E METODOLOGIA DA HISTÓRIA I,CERES - DEPARTAMENTO DE HISTÓRIA
43101,DHC0329,G,SEMINÁRIO DE TEORIA  E METODOLOGIA DA HISTÓRIA II,CERES - DEPARTAMENTO DE HISTÓRIA
43102,DHC0330,G,SEMINÁRIO DE TEORIA  E METODOLOGIA DA HISTÓRIA III,CERES - DEPARTAMENTO DE HISTÓRIA
43103,DHC0331,G,SEMINÁRIO DE PATRIMÔNIO HISTÓRICO-CULTURAL I,CERES - DEPARTAMENTO DE HISTÓRIA
43104,DHC0332,G,SEMINÁRIO DE PATRIMÔNIO HISTÓRICO-CULTURAL II,CERES - DEPARTAMENTO DE HISTÓRIA
43105,DHC0333,G,SEMINÁRIO DE HISTÓRIA IBÉRICA I,CERES - DEPARTAMENTO DE HISTÓRIA
43106,DHC0334,G,SEMINÁRIO DE HISTÓRIA IBÉRICA II,CERES - DEPARTAMENTO DE HISTÓRIA
43107,DHC0033,G,TÓPICOS ESPECIAIS EM ARQUEOLOGIA,CERES - DEPARTAMENTO DE HISTÓRIA
43108,DHC0336,G,TÓPICOS ESPECIAIS DE HISTÓRIA ECONÔMICA,CERES - DEPARTAMENTO DE HISTÓRIA
43109,DHC0337,G,TÓPICOS ESPECIAIS DE HISTÓRIA SOCIAL,CERES - DEPARTAMENTO DE HISTÓRIA
43110,DHC0338,G,TÓPICOS ESPECIAIS DE HISTÓRIA CULTURAL,CERES - DEPARTAMENTO DE HISTÓRIA
43111,DHC0339,G,TÓPICOS ESPECIAIS DE HISTÓRIA POLÍTICA,CERES - DEPARTAMENTO DE HISTÓRIA
43112,DHC0340,G,TÓPICOS ESPECIAIS DE HISTÓRIA E LITERATURA,CERES - DEPARTAMENTO DE HISTÓRIA
43113,DHC0341,G,SEMINÁRIO DE INTRODUÇÃO À FILOSOFIA,CERES - DEPARTAMENTO DE HISTÓRIA
43114,DHC0342,G,TÓPICOS ESPECIAIS EM ANTROPOLOGIA HISTÓRICA,CERES - DEPARTAMENTO DE HISTÓRIA
43115,DHC0223,G,ESTUDOS CONTEMPORÂNEOS DA CULTURA,CERES - DEPARTAMENTO DE HISTÓRIA
43117,LMC0026,G,PRÁTICA DE LEITURA E PRODUÇÃO DE TEXTOS,DEPARTAMENTO DE EDUCAÇÃO - CERES
43118,LMC0025,G,ESTUDOS HISÓRICO-FILOSÓFICOS DA EDUCAÇÃO,DEPARTAMENTO DE EDUCAÇÃO - CERES
43119,DHC0034,G,HISTÓRIA MEDIEVAL I,CERES - DEPARTAMENTO DE HISTÓRIA
43120,DHC0701,G,HISTORIA ANTIGA II,CERES - DEPARTAMENTO DE HISTÓRIA
43121,DHC0702,G,HISTÓRIA E CULTURA INDÍGENA E AFRO-BRASILEIRA,CERES - DEPARTAMENTO DE HISTÓRIA
43122,DHC0703,G,HISTÓRIA DO RIO GRANDE DO NORTE I,CERES - DEPARTAMENTO DE HISTÓRIA
43123,DHC0704,G,HISTÓRIA DO BRASIL II,CERES - DEPARTAMENTO DE HISTÓRIA
43124,DHC0705,G,HISTÓRIA DA ARTE I,CERES - DEPARTAMENTO DE HISTÓRIA
43125,DHC0706,G,HISTÓRA DA ARTE II,CERES - DEPARTAMENTO DE HISTÓRIA
43126,DHC0707,G,LABORATÓRIO DE HISTÓRIA II,CERES - DEPARTAMENTO DE HISTÓRIA
43127,DHC0146,G,SEMINÁRIO DE HISTÓRIA MODERNA I,CERES - DEPARTAMENTO DE HISTÓRIA
43128,DHC0147,G,SEMINÁRIO DE HISTÓRIA MODERNA II,CERES - DEPARTAMENTO DE HISTÓRIA
43129,DHC0148,G,SEMINÁRIO DE HISTÓRIA MODERNA III,CERES - DEPARTAMENTO DE HISTÓRIA
43130,DHC0149,G,SEMINÁRIO DE HISTÓRIA CONTEMPORÂNEA I,CERES - DEPARTAMENTO DE HISTÓRIA
43131,DHC0150,G,SEMINÁRIO DE HISTÓRIA CONTEMPORÂNEA II,CERES - DEPARTAMENTO DE HISTÓRIA
43132,DHC0151,G,SEMINÁRIO DE HISTÓRIA CONTEMPORÂNEA III,CERES - DEPARTAMENTO DE HISTÓRIA
43133,DHC0156,G,SEMINÁRIO DE HISTÓRIA IBÉRICA,CERES - DEPARTAMENTO DE HISTÓRIA
43134,DHC0154,G,SEMINÁRIO DE ARQUEOLOGIA I,CERES - DEPARTAMENTO DE HISTÓRIA
43135,DHC0155,G,SEMINARIO DE ARQUEOLOGIA II,CERES - DEPARTAMENTO DE HISTÓRIA
43136,DHC0152,G,SEMINÁRIO DE HISTÓRIA DA ARTE I,CERES - DEPARTAMENTO DE HISTÓRIA
43137,DHC0153,G,SEMINÁRIO DE HISTÓRIA DA ARTE II,CERES - DEPARTAMENTO DE HISTÓRIA
43138,DHC0157,G,SEMINÁRIO DE TECNOLOGIA DA INFORMAÇÃO,CERES - DEPARTAMENTO DE HISTÓRIA
43139,DHC0163,G,SOCIOLOGIA,CERES - DEPARTAMENTO DE HISTÓRIA
43140,DED0550,G,LUDICIDADE  E CONSTRUÇÃO DO CONHECIMENTO,DEPARTAMENTO DE EDUCAÇÃO - CERES
43141,DGC0200,G,INTRODUÇÃO A CIÊNCIA GEOGRÁFICA,CERES - DEPARTAMENTO DE GEOGRAFIA
43142,DGC0223,G,ESTUDOS CONTEPORÂNEOS DA CULTURA,CERES - DEPARTAMENTO DE GEOGRAFIA
43144,DGC0226,G,QUANTIFICAÇÃO EM GEOGRAFIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43145,DGC0207,G,METEOROLOGIA E CLIMATOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43146,DGC0209,G,INTRODUÇÃO À ECOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43147,DGC0222,G,HISTÓRIA ECONÔMICA GERAL,CERES - DEPARTAMENTO DE GEOGRAFIA
43148,DGC0258,G,FUNDAMENTOS DE GEOMORFOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43149,DGC0210,G,HIDROGRAFIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43150,DGC0213,G,GEOGRAFIA DA POPULAÇÃO,CERES - DEPARTAMENTO DE GEOGRAFIA
43151,DGC0227,G,METODOLOGIA DO ENSINO DE GEOGRAFIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43155,DGC0212,G,SEMINÁRIO DE GEOGRAFIA ECONÔMICA,CERES - DEPARTAMENTO DE GEOGRAFIA
43156,DGC0254,G,ESTÁGIO CURRICULAR SUPERVISIONADO I,CERES - DEPARTAMENTO DE GEOGRAFIA
43157,DGC0238,G,GEOGRAFIA DOS RECURSOS NATURAIS,CERES - DEPARTAMENTO DE GEOGRAFIA
43158,DGC0218,G,GEOGRAFIA DO RIO GRANDE DO NORTE,CERES - DEPARTAMENTO DE GEOGRAFIA
43159,DGC0217,G,ESTUDOS REGIONAIS DO SEMI-ÁRIDO,CERES - DEPARTAMENTO DE GEOGRAFIA
43160,DGC0191,G,EDUCAÇÃO AMBIENTAL,CERES - DEPARTAMENTO DE GEOGRAFIA
43161,DGC0216,G,GEOGRAFIA REGIONAL DO MUNDO,CERES - DEPARTAMENTO DE GEOGRAFIA
43162,DGC0256,G,ESTÁGIO CURRICULAR SUPERVISIONADO III,CERES - DEPARTAMENTO DE GEOGRAFIA
43163,DGC0224,G,ESTUDOS CARTOGRÁFICOS,CERES - DEPARTAMENTO DE GEOGRAFIA
43164,DGC0301,G,MÉTODOS E TÉCNICAS DE PESQUISA CIENTÍFICA,CERES - DEPARTAMENTO DE GEOGRAFIA
43165,DGC0174,G,GEOMORFOLOGIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43166,DGC0241,G,GEOPROCESSAMENTO,CERES - DEPARTAMENTO DE GEOGRAFIA
43167,DGC0211,G,BIOGEOGRAFIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43168,DGC0178,G,SEMINÁRIO DE PLANEJAMENTO URBANO E REGIONAL,CERES - DEPARTAMENTO DE GEOGRAFIA
43169,DGC0192,G,IMPACTOS AMBIENTAIS,CERES - DEPARTAMENTO DE GEOGRAFIA
43170,DGC0229,G,GEOGRAFIA FÍSICA DO BRASIL,CERES - DEPARTAMENTO DE GEOGRAFIA
43186,EEN1001,G,SAÚDE E SOCIEDADE,ESCOLA DE SAÚDE
43187,EEN1002,G,POLÍTICAS DE SAÚDE NO BRASIL,ESCOLA DE SAÚDE
43188,EEN1003,G,BIOÉTICA E ÉTICA NA GESTÃO,ESCOLA DE SAÚDE
43189,EEN1004,G,TEORIA GERAL DAS ORGANIZAÇÕES,ESCOLA DE SAÚDE
43190,EEN1005,G,MODELOS DE GESTÃO E ORGANIZAÇÃO DOS SERVIÇOS DE SAÚDE,ESCOLA DE SAÚDE
43191,EEN1006,G,"COMUNICAÇÃO ORGANIZACIONAL: ESTRATÉGIAS DE LEITURA, ESCRITA E APRENDIZAGEM",ESCOLA DE SAÚDE
43192,EEN1007,G,PROCESSO DE TRABALHO EM SAÚDE,ESCOLA DE SAÚDE
43193,DAN0007,G,ANTROPOLOGIA AFRO-BRASILEIRA,DEPARTAMENTO DE ANTROPOLOGIA
43194,DAN0008,G,ANTROPOLOGIA BRASILEIRA,DEPARTAMENTO DE ANTROPOLOGIA
43196,CCH0006,G,ESTÁGIO SUPERVISIONADO I,CERES - DEPARTAMENTO DE HISTÓRIA
43197,CCH0007,G,ESTÁGIO SUPERVISIONADO II,CERES - DEPARTAMENTO DE HISTÓRIA
43198,CCH0008,G,ESTÁGIO SUPERVISIONADO III,CERES - COORDENAÇÃO DO CURSO DE LICENCIATURA EM HISTÓRIA
43199,CCH0009,G,ESTÁGIO SUPERVISIONADO IV,CERES - COORDENAÇÃO DO CURSO DE LICENCIATURA EM HISTÓRIA
43200,MOR0066,G,ANATOMIA GERAL E COMPARATIVA DOS VERTEBRADOS,DEPARTAMENTO DE MORFOLOGIA
43201,DHC0166,G,HISTÓRIA DA CULTURA BRASILEIRA,CERES - DEPARTAMENTO DE HISTÓRIA
43202,MOR0067,G,ANATOMIA HUMANA,DEPARTAMENTO DE MORFOLOGIA
43203,MOR0068,G,ANATOMIA HUMANA PARA O ENSINO DE CIENCIAS E BIOLOGIA,DEPARTAMENTO DE MORFOLOGIA
43204,DHC0161,G,MUSEOLOGIA,CERES - DEPARTAMENTO DE HISTÓRIA
43205,MOR0069,G,EMBRIOLOGIA E HISTOLOGIA PARA O ENSINO DE CIENCIAS E BIOLOGIA,DEPARTAMENTO DE MORFOLOGIA
43206,DHC0159,G,PALEOGRAFIA,CERES - DEPARTAMENTO DE HISTÓRIA
43207,DHC0165,G,ARQUIVOLOGIA,CERES - DEPARTAMENTO DE HISTÓRIA
43208,DHC0158,G,HISTÓRIA ORAL,CERES - DEPARTAMENTO DE HISTÓRIA
43209,DHC0162,G,ANTROPOLOGIA,CERES - DEPARTAMENTO DE HISTÓRIA
43210,DHC0164,G,CIÊNCIA POLÍTICA,CERES - DEPARTAMENTO DE HISTÓRIA
43211,DAN0009,G,ANTROPOLOGIA DE GÊNERO E DAS SEXUALIDADES,DEPARTAMENTO DE ANTROPOLOGIA
43236,QUI0092,G,PRINCÍPIOS DE FENÔMENOS DE TRANSPORTE E OPERAÇÕES UNITÁRIAS PARA QUÍMICA DO PETRÓLEO,INSTITUTO DE QUÍMICA
43237,DBG0145,G,GENÉTICA,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
43238,DBG0146,G,GENÉTICA,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
43239,DBG0147,G,EVOLUÇÃO,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA
43242,DCS0019,G,SOCIOLOGIA DO BRASIL,DEPARTAMENTO DE CIÊNCIAS SOCIAIS
43243,DCS0025,G,OFICINA I DE MÉTODOS QUALITATIVOS,DEPARTAMENTO DE CIÊNCIAS SOCIAIS
43244,ENF7007,G,SEMIOLOGIA E SEMIOTÉCNICA DA ENFERMAGEM,DEPARTAMENTO DE ENFERMAGEM
43245,ENF7008,G,ATENÇÃO INTEGRAL À SAÚDE I,DEPARTAMENTO DE ENFERMAGEM
43246,ENF7009,G,ATENÇÃO INTEGRAL À SAÚDE II,DEPARTAMENTO DE ENFERMAGEM
43247,ENF7010,G,ATENÇÃO INTEGRAL À SAÚDE III,DEPARTAMENTO DE ENFERMAGEM
43248,ENF5026,G,POLITICAS E MODELOS DE ATENÇÃO À SAÚDE,DEPARTAMENTO DE ENFERMAGEM
43259,ENF5033,G,METODOLOGIA DA PESQUISA II,DEPARTAMENTO DE ENFERMAGEM
43268,BEZ0061,G,BOTÂNICA APLICADA AO PAISAGISMO,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43288,DAN0010,G,ANTROPOLOGIA DAS RELIGIÕES,DEPARTAMENTO DE ANTROPOLOGIA
43289,DAN0014,G,ETNOLOGIA INDÍGENA,DEPARTAMENTO DE ANTROPOLOGIA
43290,DAN0016,G,OFICINA II DE MÉTODOS QUALITATIVOS,DEPARTAMENTO DE ANTROPOLOGIA
43304,CSH0142,G,GEOGRAFIA APLICADA AO TURISMO,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS
43306,DSC0065,G,ELABORAÇÃO DE TRABALHO CIENTÍFICO,DEPARTAMENTO DE SAÚDE COLETIVA
43307,DGC0206,G,INTRODUÇÃO À ASTRONOMIA,CERES - DEPARTAMENTO DE GEOGRAFIA
43311,CCH0010,G,ESTÁGIO SUPERVISIONADO I,CERES - DEPARTAMENTO DE HISTÓRIA
43312,DHC0916,G,ESTÁGIO SUPERVISIONADO II,CERES - DEPARTAMENTO DE HISTÓRIA
43313,CCH0012,G,ESTÁGIO SUPERVISIONADO III,CERES - DEPARTAMENTO DE HISTÓRIA
43314,DHC0917,G,ESTAGIO SUPERVISIONADO IV,CERES - DEPARTAMENTO DE HISTÓRIA
43318,DAN0017,G,ATIVIDADE CURRICULAR EM COMUNIDADE,DEPARTAMENTO DE ANTROPOLOGIA
43319,DCS0031,G,ATIVIDADE CURRICULAR EM COMUNIDADE,DEPARTAMENTO DE CIÊNCIAS SOCIAIS
43328,BEZ0062,G,BOTÂNICA I,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43329,BEZ0063,G,BOTÂNICA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43330,BEZ0064,G,BOTÂNICA III,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43331,BEZ0065,G,ECOLOGIA I,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43332,BEZ0066,G,ECOLOGIA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43333,BEZ0067,G,SEMINÁRIOS EM BIODIVERSIDADE,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43334,BEZ0068,G,CONSERVAÇÃO E GESTÃO AMBIENTAL,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43335,BEZ0069,G,ZOOLOGIA I,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43336,BEZ0070,G,ZOOLOGIA II,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43337,BEZ0072,G,ZOOLOGIA III,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43338,BEZ0073,G,FILOGENIA,DEPARTAMENTO DE BOTÂNICA E ZOOLOGIA
43339,DMP0058,G,MICROBIOLOGIA E IMUNOLOGIA,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA
43342,PTR0501,G,TRATAMENTO DA ÁGUA PRODUZIDA DE RESERVATÓRIOS DE PETRÓLEO,DEPARTAMENTO DE ENGENHARIA DE PETROLEO
43343,ECT1910,G,NEUROBIOLOGIA CELULAR,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43344,ECT1911,G,NEUROFISIOLOGIA,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43345,ECT1912,G,SEMINÁRIOS EM NEUROCIÊNCIA,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43346,ECT1913,G,BIOFÍSICA NEURAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43347,ECT1914,G,SINALIZAÇÃO NEURONAL,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43348,ECT1915,G,PRINCÍPIOS DE IMAGENS MÉDICAS,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43349,ECT1916,G,FISIOLOGIA HUMANA,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43350,ECT1917,G,MATLAB PARA NEUROCIENTISTAS,ESCOLA DE CIÊNCIAS E TECNOLOGIA
43351,DCS0039,G,ESTUDOS DE GÊNERO E SEXUALIDADE,DEPARTAMENTO DE CIÊNCIAS SOCIAIS
43352,DCS0049,G,POLÍTICA LATINO-AMERICANA,DEPARTAMENTO DE CIÊNCIAS SOCIAIS
43353,DET0106,G,QUÍMICA ORGÂNICA TÊXTIL,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43370,EST0095,G,TEORIA DO RISCO II,DEPARTAMENTO DE ESTATISTICA
43371,DET0147,G,INTRODUÇÃO AO DESIGN E MODA,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43372,DET0171,G,MODA,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43373,DET0124,G,ENGENHARIA DA MALHA I,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43374,DET0122,G,TÊXTEIS TÉCNICOS,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43375,DET0139,G,PROCESSOS QUÍMICOS TÊXTEIS II,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43377,DET0114,G,ENGENHARIA DO FIO III,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43378,DET0129,G,CONTROLE DE QUALIDADE APLICADO À ENGENHARIA TÊXTIL II,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43379,DET0154,G,DESENHO DE MODA I,DEPARTAMENTO DE ENGENHARIA TÊXTIL
43380,CST3060,G,BIOLOGIA CELULAR E MOLECULAR,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
43381,CST3061,G,BIOQUÍMICA GERAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
43382,CST3062,G,INTRODUÇÃO À NUTRIÇÃO E AO EXERCÍCIO PROFISSIONAL,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
43383,CST3063,G,MORFOLOGIA E FISIOLOGIA HUMANA III,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
43384,CST3064,G,ÉTICA E BIOÉTICA,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
43385,CST3068,G,ANÁLISE DE ALIMENTOS,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
43386,CST3070,G,BIOQUÍMICA DE ALIMENTOS,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA
